order_id,order_date,customer_id,region,category,product,quantity,price,revenue,month
319,2023-01-14 06:00:00,1358,South,Grocery,Smartphone,3,32216,96648,2023-01
320,2023-01-14 07:00:00,1515,East,Home Decor,Mixer,3,22525,67575,2023-01
321,2023-01-14 08:00:00,1099,North,Grocery,Headphones,2,19781,39562,2023-01
322,2023-01-14 09:00:00,1443,West,Fashion,Lamp,1,44832,44832,2023-01
323,2023-01-14 10:00:00,1233,West,Fashion,Laptop,1,33486,33486,2023-01
324,2023-01-14 11:00:00,1571,South,Grocery,T-Shirt,2,43594,87188,2023-01
325,2023-01-14 12:00:00,1401,South,Electronics,Jeans,3,20960,62880,2023-01
326,2023-01-14 13:00:00,1550,South,Grocery,Lamp,2,11169,22338,2023-01
327,2023-01-14 14:00:00,1238,North,Electronics,Smartphone,3,26949,80847,2023-01
328,2023-01-14 15:00:00,1489,West,Fashion,Headphones,2,7405,14810,2023-01
329,2023-01-14 16:00:00,1235,South,Fashion,Jeans,1,35089,35089,2023-01
330,2023-01-14 17:00:00,1519,West,Fashion,Rice Bag,3,40273,120819,2023-01
331,2023-01-14 18:00:00,1097,South,Grocery,Mixer,3,30958,92874,2023-01
332,2023-01-14 19:00:00,1101,North,Home Decor,Mixer,3,37704,113112,2023-01
333,2023-01-14 20:00:00,1344,West,Electronics,Shoes,2,2724,5448,2023-01
334,2023-01-14 21:00:00,1204,West,Fashion,Rice Bag,3,21957,65871,2023-01
335,2023-01-14 22:00:00,1380,West,Home Decor,T-Shirt,2,31952,63904,2023-01
336,2023-01-14 23:00:00,1545,North,Electronics,Rice Bag,1,19595,19595,2023-01
337,2023-01-15 00:00:00,1129,East,Grocery,Mixer,1,31019,31019,2023-01
338,2023-01-15 01:00:00,1098,North,Electronics,Lamp,1,11505,11505,2023-01
339,2023-01-15 02:00:00,1455,North,Fashion,Headphones,2,23160,46320,2023-01
340,2023-01-15 03:00:00,1486,South,Fashion,Rice Bag,3,17215,51645,2023-01
341,2023-01-15 04:00:00,1565,South,Home Decor,T-Shirt,1,7932,7932,2023-01
342,2023-01-15 05:00:00,1499,East,Home Decor,Shoes,3,35693,107079,2023-01
343,2023-01-15 06:00:00,1378,North,Grocery,Mixer,2,27102,54204,2023-01
344,2023-01-15 07:00:00,1520,South,Fashion,Smartphone,3,19809,59427,2023-01
345,2023-01-15 08:00:00,1470,East,Home Decor,Lamp,1,16790,16790,2023-01
346,2023-01-15 09:00:00,1273,East,Grocery,Rice Bag,2,26715,53430,2023-01
347,2023-01-15 10:00:00,1446,East,Grocery,Mixer,1,15681,15681,2023-01
348,2023-01-15 11:00:00,1361,East,Fashion,Shoes,2,20562,41124,2023-01
349,2023-01-15 12:00:00,1543,South,Grocery,Jeans,1,5400,5400,2023-01
350,2023-01-15 13:00:00,1137,West,Home Decor,Mixer,1,11364,11364,2023-01
351,2023-01-15 14:00:00,1169,North,Electronics,T-Shirt,1,16902,16902,2023-01
352,2023-01-15 15:00:00,1159,East,Fashion,Jeans,2,14194,28388,2023-01
353,2023-01-15 16:00:00,1408,South,Home Decor,Smartphone,2,15145,30290,2023-01
354,2023-01-15 17:00:00,1451,East,Electronics,Shoes,2,24302,48604,2023-01
355,2023-01-15 18:00:00,1141,South,Home Decor,Mixer,1,21718,21718,2023-01
356,2023-01-15 19:00:00,1418,East,Fashion,Jeans,3,43920,131760,2023-01
357,2023-01-15 20:00:00,1523,North,Grocery,Jeans,3,8735,26205,2023-01
358,2023-01-15 21:00:00,1029,North,Fashion,Laptop,2,34974,69948,2023-01
359,2023-01-15 22:00:00,1043,South,Electronics,Laptop,3,40318,120954,2023-01
360,2023-01-15 23:00:00,1599,North,Home Decor,Mixer,1,12071,12071,2023-01
361,2023-01-16 00:00:00,1313,North,Home Decor,Smartphone,3,7058,21174,2023-01
362,2023-01-16 01:00:00,1591,South,Grocery,Smartphone,2,13475,26950,2023-01
363,2023-01-16 02:00:00,1374,West,Electronics,T-Shirt,3,4869,14607,2023-01
364,2023-01-16 03:00:00,1502,West,Grocery,Headphones,1,29554,29554,2023-01
365,2023-01-16 04:00:00,1397,South,Electronics,Headphones,1,17847,17847,2023-01
366,2023-01-16 05:00:00,1154,North,Home Decor,Smartphone,1,32557,32557,2023-01
367,2023-01-16 06:00:00,1334,South,Grocery,Jeans,3,1510,4530,2023-01
368,2023-01-16 07:00:00,1261,West,Grocery,Headphones,3,23664,70992,2023-01
369,2023-01-16 08:00:00,1525,North,Electronics,Lamp,3,17541,52623,2023-01
370,2023-01-16 09:00:00,1131,West,Home Decor,Smartphone,2,28757,57514,2023-01
371,2023-01-16 10:00:00,1353,North,Grocery,Fryer,1,8160,8160,2023-01
372,2023-01-16 11:00:00,1318,West,Fashion,Mixer,2,5543,11086,2023-01
373,2023-01-16 12:00:00,1400,East,Grocery,Rice Bag,3,35332,105996,2023-01
374,2023-01-16 13:00:00,1357,West,Home Decor,Laptop,3,13279,39837,2023-01
375,2023-01-16 14:00:00,1507,East,Fashion,Laptop,3,11600,34800,2023-01
376,2023-01-16 15:00:00,1159,West,Fashion,Shoes,1,23814,23814,2023-01
377,2023-01-16 16:00:00,1145,West,Home Decor,Laptop,2,2788,5576,2023-01
378,2023-01-16 17:00:00,1428,West,Grocery,Lamp,3,3850,11550,2023-01
379,2023-01-16 18:00:00,1288,East,Electronics,T-Shirt,2,16745,33490,2023-01
380,2023-01-16 19:00:00,1301,West,Home Decor,Mixer,1,25567,25567,2023-01
381,2023-01-16 20:00:00,1534,South,Electronics,Smartphone,3,22630,67890,2023-01
382,2023-01-16 21:00:00,1546,North,Electronics,Lamp,2,42917,85834,2023-01
383,2023-01-16 22:00:00,1005,North,Electronics,Headphones,1,13714,13714,2023-01
384,2023-01-16 23:00:00,1552,South,Home Decor,Rice Bag,2,26187,52374,2023-01
385,2023-01-17 00:00:00,1125,South,Grocery,Rice Bag,2,30298,60596,2023-01
386,2023-01-17 01:00:00,1068,South,Home Decor,Lamp,1,10564,10564,2023-01
387,2023-01-17 02:00:00,1163,North,Electronics,Lamp,1,22464,22464,2023-01
388,2023-01-17 03:00:00,1163,North,Grocery,Fryer,3,19877,59631,2023-01
389,2023-01-17 04:00:00,1043,West,Grocery,Jeans,2,20969,41938,2023-01
390,2023-01-17 05:00:00,1039,West,Fashion,Fryer,3,21581,64743,2023-01
391,2023-01-17 06:00:00,1379,North,Fashion,Lamp,1,16027,16027,2023-01
392,2023-01-17 07:00:00,1123,South,Grocery,Fryer,2,414,828,2023-01
393,2023-01-17 08:00:00,1511,South,Home Decor,Rice Bag,2,31028,62056,2023-01
394,2023-01-17 09:00:00,1507,North,Home Decor,Laptop,1,31479,31479,2023-01
395,2023-01-17 10:00:00,1231,North,Fashion,Shoes,3,37293,111879,2023-01
396,2023-01-17 11:00:00,1220,West,Electronics,Lamp,2,6746,13492,2023-01
397,2023-01-17 12:00:00,1502,East,Electronics,Fryer,1,2102,2102,2023-01
398,2023-01-17 13:00:00,1393,South,Home Decor,Rice Bag,2,25528,51056,2023-01
399,2023-01-17 14:00:00,1297,East,Fashion,Jeans,3,6730,20190,2023-01
400,2023-01-17 15:00:00,1198,South,Grocery,T-Shirt,3,30250,90750,2023-01
401,2023-01-17 16:00:00,1518,North,Home Decor,Smartphone,3,39826,119478,2023-01
402,2023-01-17 17:00:00,1008,North,Fashion,Jeans,2,38626,77252,2023-01
403,2023-01-17 18:00:00,1463,North,Home Decor,T-Shirt,1,42991,42991,2023-01
404,2023-01-17 19:00:00,1335,East,Home Decor,Laptop,1,5360,5360,2023-01
405,2023-01-17 20:00:00,1546,North,Electronics,Shoes,3,7115,21345,2023-01
406,2023-01-17 21:00:00,1540,North,Home Decor,Rice Bag,2,15158,30316,2023-01
407,2023-01-17 22:00:00,1078,East,Electronics,Lamp,1,42074,42074,2023-01
408,2023-01-17 23:00:00,1031,West,Electronics,Headphones,3,29080,87240,2023-01
409,2023-01-18 00:00:00,1175,North,Fashion,Shoes,1,2554,2554,2023-01
410,2023-01-18 01:00:00,1010,North,Grocery,T-Shirt,2,7944,15888,2023-01
411,2023-01-18 02:00:00,1354,North,Fashion,Smartphone,1,11829,11829,2023-01
412,2023-01-18 03:00:00,1228,West,Home Decor,T-Shirt,2,38247,76494,2023-01
413,2023-01-18 04:00:00,1593,North,Fashion,Jeans,3,31786,95358,2023-01
414,2023-01-18 05:00:00,1285,West,Electronics,Fryer,3,36917,110751,2023-01
415,2023-01-18 06:00:00,1449,North,Electronics,Fryer,1,15924,15924,2023-01
416,2023-01-18 07:00:00,1422,South,Electronics,Rice Bag,2,12764,25528,2023-01
417,2023-01-18 08:00:00,1403,North,Home Decor,Laptop,3,36617,109851,2023-01
418,2023-01-18 09:00:00,1335,North,Grocery,Fryer,1,44659,44659,2023-01
419,2023-01-18 10:00:00,1360,South,Fashion,T-Shirt,3,36638,109914,2023-01
420,2023-01-18 11:00:00,1455,East,Home Decor,Laptop,3,41438,124314,2023-01
421,2023-01-18 12:00:00,1053,West,Grocery,Rice Bag,2,4545,9090,2023-01
422,2023-01-18 13:00:00,1395,West,Home Decor,Rice Bag,3,41125,123375,2023-01
423,2023-01-18 14:00:00,1064,East,Grocery,Lamp,3,6068,18204,2023-01
424,2023-01-18 15:00:00,1158,East,Electronics,Smartphone,2,25469,50938,2023-01
425,2023-01-18 16:00:00,1505,North,Home Decor,Rice Bag,1,23011,23011,2023-01
426,2023-01-18 17:00:00,1040,West,Electronics,Rice Bag,3,26705,80115,2023-01
427,2023-01-18 18:00:00,1567,South,Fashion,Headphones,3,22590,67770,2023-01
428,2023-01-18 19:00:00,1030,North,Home Decor,Shoes,2,32855,65710,2023-01
429,2023-01-18 20:00:00,1184,South,Home Decor,Mixer,2,13636,27272,2023-01
430,2023-01-18 21:00:00,1360,West,Electronics,Headphones,2,16147,32294,2023-01
431,2023-01-18 22:00:00,1347,East,Home Decor,Headphones,2,17954,35908,2023-01
432,2023-01-18 23:00:00,1397,East,Grocery,Fryer,1,2277,2277,2023-01
433,2023-01-19 00:00:00,1146,West,Electronics,Jeans,2,15783,31566,2023-01
434,2023-01-19 01:00:00,1072,South,Home Decor,Mixer,3,25247,75741,2023-01
435,2023-01-19 02:00:00,1381,North,Electronics,T-Shirt,1,453,453,2023-01
436,2023-01-19 03:00:00,1468,North,Home Decor,Lamp,2,24317,48634,2023-01
437,2023-01-19 04:00:00,1185,West,Home Decor,Lamp,1,19815,19815,2023-01
438,2023-01-19 05:00:00,1564,East,Fashion,Headphones,2,30165,60330,2023-01
439,2023-01-19 06:00:00,1575,North,Fashion,Jeans,1,20929,20929,2023-01
440,2023-01-19 07:00:00,1103,North,Grocery,Smartphone,1,4752,4752,2023-01
441,2023-01-19 08:00:00,1180,North,Grocery,Smartphone,3,32938,98814,2023-01
442,2023-01-19 09:00:00,1543,South,Fashion,Headphones,2,21555,43110,2023-01
443,2023-01-19 10:00:00,1151,North,Electronics,Jeans,1,31102,31102,2023-01
444,2023-01-19 11:00:00,1262,North,Fashion,Laptop,1,10060,10060,2023-01
445,2023-01-19 12:00:00,1476,East,Electronics,T-Shirt,3,10546,31638,2023-01
446,2023-01-19 13:00:00,1096,East,Electronics,Headphones,3,19398,58194,2023-01
447,2023-01-19 14:00:00,1362,West,Fashion,Laptop,1,12157,12157,2023-01
448,2023-01-19 15:00:00,1407,South,Electronics,T-Shirt,2,38940,77880,2023-01
449,2023-01-19 16:00:00,1117,South,Electronics,Headphones,1,24265,24265,2023-01
450,2023-01-19 17:00:00,1366,North,Fashion,Shoes,2,22550,45100,2023-01
451,2023-01-19 18:00:00,1023,East,Home Decor,Laptop,2,17203,34406,2023-01
452,2023-01-19 19:00:00,1403,North,Grocery,Smartphone,2,21396,42792,2023-01
453,2023-01-19 20:00:00,1222,West,Home Decor,Smartphone,3,30537,91611,2023-01
454,2023-01-19 21:00:00,1286,East,Electronics,Lamp,2,8854,17708,2023-01
455,2023-01-19 22:00:00,1019,West,Electronics,Headphones,2,35386,70772,2023-01
456,2023-01-19 23:00:00,1053,South,Home Decor,Mixer,1,10219,10219,2023-01
457,2023-01-20 00:00:00,1123,North,Home Decor,Fryer,3,1180,3540,2023-01
458,2023-01-20 01:00:00,1544,North,Fashion,Mixer,3,39641,118923,2023-01
459,2023-01-20 02:00:00,1306,East,Grocery,Jeans,1,34728,34728,2023-01
460,2023-01-20 03:00:00,1468,East,Fashion,Fryer,3,19485,58455,2023-01
461,2023-01-20 04:00:00,1378,East,Fashion,Laptop,1,24501,24501,2023-01
462,2023-01-20 05:00:00,1174,East,Fashion,Shoes,3,3564,10692,2023-01
463,2023-01-20 06:00:00,1343,North,Grocery,Laptop,2,40962,81924,2023-01
464,2023-01-20 07:00:00,1200,North,Fashion,Lamp,2,26767,53534,2023-01
465,2023-01-20 08:00:00,1413,South,Electronics,Jeans,1,30339,30339,2023-01
466,2023-01-20 09:00:00,1148,South,Fashion,Jeans,1,41094,41094,2023-01
467,2023-01-20 10:00:00,1592,South,Fashion,Shoes,1,9652,9652,2023-01
468,2023-01-20 11:00:00,1345,North,Electronics,Jeans,2,44602,89204,2023-01
469,2023-01-20 12:00:00,1215,South,Grocery,Headphones,1,5387,5387,2023-01
470,2023-01-20 13:00:00,1524,South,Electronics,Smartphone,3,43095,129285,2023-01
471,2023-01-20 14:00:00,1230,North,Electronics,Jeans,3,15608,46824,2023-01
472,2023-01-20 15:00:00,1450,East,Home Decor,Smartphone,1,12845,12845,2023-01
473,2023-01-20 16:00:00,1272,South,Electronics,Smartphone,1,32413,32413,2023-01
474,2023-01-20 17:00:00,1558,East,Home Decor,T-Shirt,2,13739,27478,2023-01
475,2023-01-20 18:00:00,1372,North,Home Decor,Smartphone,2,36335,72670,2023-01
476,2023-01-20 19:00:00,1448,North,Electronics,Rice Bag,3,28065,84195,2023-01
477,2023-01-20 20:00:00,1110,North,Home Decor,Lamp,2,8090,16180,2023-01
478,2023-01-20 21:00:00,1467,North,Electronics,T-Shirt,1,31327,31327,2023-01
479,2023-01-20 22:00:00,1169,East,Home Decor,Mixer,1,19954,19954,2023-01
480,2023-01-20 23:00:00,1274,South,Electronics,Laptop,2,41273,82546,2023-01
481,2023-01-21 00:00:00,1231,West,Grocery,Headphones,3,5432,16296,2023-01
482,2023-01-21 01:00:00,1241,East,Home Decor,Lamp,3,9977,29931,2023-01
483,2023-01-21 02:00:00,1354,West,Fashion,Rice Bag,1,33346,33346,2023-01
484,2023-01-21 03:00:00,1083,South,Electronics,T-Shirt,3,10980,32940,2023-01
485,2023-01-21 04:00:00,1501,South,Electronics,Rice Bag,2,14960,29920,2023-01
486,2023-01-21 05:00:00,1015,West,Fashion,Laptop,2,21520,43040,2023-01
487,2023-01-21 06:00:00,1027,West,Grocery,Laptop,2,10456,20912,2023-01
488,2023-01-21 07:00:00,1345,North,Grocery,T-Shirt,1,21646,21646,2023-01
489,2023-01-21 08:00:00,1502,East,Fashion,Headphones,3,11526,34578,2023-01
490,2023-01-21 09:00:00,1023,North,Electronics,Laptop,2,7709,15418,2023-01
491,2023-01-21 10:00:00,1534,South,Home Decor,Shoes,3,8408,25224,2023-01
492,2023-01-21 11:00:00,1197,North,Electronics,Lamp,1,43801,43801,2023-01
493,2023-01-21 12:00:00,1119,East,Fashion,Laptop,1,7881,7881,2023-01
494,2023-01-21 13:00:00,1147,South,Home Decor,Fryer,2,18573,37146,2023-01
495,2023-01-21 14:00:00,1354,West,Fashion,Smartphone,2,33988,67976,2023-01
496,2023-01-21 15:00:00,1378,North,Fashion,T-Shirt,2,15840,31680,2023-01
497,2023-01-21 16:00:00,1437,West,Home Decor,Mixer,3,28167,84501,2023-01
498,2023-01-21 17:00:00,1581,South,Grocery,Smartphone,2,5869,11738,2023-01
499,2023-01-21 18:00:00,1174,West,Grocery,Jeans,3,5175,15525,2023-01
500,2023-01-21 19:00:00,1193,North,Grocery,Shoes,2,1090,2180,2023-01
501,2023-01-21 20:00:00,1090,North,Home Decor,Rice Bag,3,10658,31974,2023-01
502,2023-01-21 21:00:00,1553,West,Grocery,Smartphone,3,3196,9588,2023-01
503,2023-01-21 22:00:00,1247,South,Fashion,Smartphone,2,16437,32874,2023-01
504,2023-01-21 23:00:00,1290,South,Fashion,Jeans,1,20858,20858,2023-01
505,2023-01-22 00:00:00,1571,East,Fashion,Shoes,1,35242,35242,2023-01
506,2023-01-22 01:00:00,1264,East,Grocery,Jeans,2,6365,12730,2023-01
507,2023-01-22 02:00:00,1163,South,Grocery,Headphones,1,19388,19388,2023-01
508,2023-01-22 03:00:00,1133,North,Home Decor,Smartphone,2,30414,60828,2023-01
509,2023-01-22 04:00:00,1390,West,Fashion,Rice Bag,3,34265,102795,2023-01
510,2023-01-22 05:00:00,1119,South,Grocery,Shoes,1,32855,32855,2023-01
511,2023-01-22 06:00:00,1179,East,Home Decor,T-Shirt,2,561,1122,2023-01
512,2023-01-22 07:00:00,1589,North,Electronics,Smartphone,3,40730,122190,2023-01
513,2023-01-22 08:00:00,1430,West,Home Decor,Headphones,2,2656,5312,2023-01
514,2023-01-22 09:00:00,1255,West,Fashion,Shoes,2,32545,65090,2023-01
515,2023-01-22 10:00:00,1353,North,Home Decor,T-Shirt,1,5013,5013,2023-01
516,2023-01-22 11:00:00,1115,West,Fashion,Rice Bag,1,23332,23332,2023-01
517,2023-01-22 12:00:00,1382,East,Grocery,Shoes,2,18156,36312,2023-01
518,2023-01-22 13:00:00,1093,North,Fashion,Headphones,3,16673,50019,2023-01
519,2023-01-22 14:00:00,1328,West,Fashion,Lamp,2,25735,51470,2023-01
520,2023-01-22 15:00:00,1490,West,Electronics,Lamp,1,13550,13550,2023-01
521,2023-01-22 16:00:00,1248,West,Fashion,Mixer,3,35130,105390,2023-01
522,2023-01-22 17:00:00,1002,North,Grocery,Headphones,3,32689,98067,2023-01
523,2023-01-22 18:00:00,1270,South,Fashion,Lamp,2,36973,73946,2023-01
524,2023-01-22 19:00:00,1117,West,Grocery,Smartphone,1,5025,5025,2023-01
525,2023-01-22 20:00:00,1039,East,Home Decor,Shoes,1,27652,27652,2023-01
526,2023-01-22 21:00:00,1214,East,Electronics,Lamp,2,43036,86072,2023-01
527,2023-01-22 22:00:00,1412,East,Electronics,T-Shirt,1,18936,18936,2023-01
528,2023-01-22 23:00:00,1162,South,Electronics,T-Shirt,3,13760,41280,2023-01
529,2023-01-23 00:00:00,1416,North,Electronics,Rice Bag,1,44276,44276,2023-01
530,2023-01-23 01:00:00,1246,West,Fashion,Fryer,3,12272,36816,2023-01
531,2023-01-23 02:00:00,1114,North,Grocery,T-Shirt,3,7062,21186,2023-01
532,2023-01-23 03:00:00,1295,South,Home Decor,Headphones,3,40792,122376,2023-01
533,2023-01-23 04:00:00,1029,South,Home Decor,Shoes,3,11414,34242,2023-01
534,2023-01-23 05:00:00,1032,West,Home Decor,Jeans,2,25982,51964,2023-01
535,2023-01-23 06:00:00,1180,South,Electronics,Mixer,3,36739,110217,2023-01
536,2023-01-23 07:00:00,1067,South,Home Decor,Shoes,3,3279,9837,2023-01
537,2023-01-23 08:00:00,1001,East,Electronics,Lamp,2,8229,16458,2023-01
538,2023-01-23 09:00:00,1367,East,Electronics,Smartphone,1,35268,35268,2023-01
539,2023-01-23 10:00:00,1428,West,Home Decor,Laptop,3,14465,43395,2023-01
540,2023-01-23 11:00:00,1365,West,Home Decor,Jeans,1,19569,19569,2023-01
541,2023-01-23 12:00:00,1145,East,Electronics,Lamp,3,31222,93666,2023-01
542,2023-01-23 13:00:00,1382,West,Fashion,Mixer,3,27750,83250,2023-01
543,2023-01-23 14:00:00,1225,East,Electronics,Laptop,1,30939,30939,2023-01
544,2023-01-23 15:00:00,1298,North,Grocery,T-Shirt,3,8753,26259,2023-01
545,2023-01-23 16:00:00,1153,North,Electronics,Lamp,2,6349,12698,2023-01
546,2023-01-23 17:00:00,1278,South,Electronics,Headphones,2,40315,80630,2023-01
547,2023-01-23 18:00:00,1047,North,Fashion,T-Shirt,2,1847,3694,2023-01
548,2023-01-23 19:00:00,1292,East,Fashion,Smartphone,3,18796,56388,2023-01
549,2023-01-23 20:00:00,1319,North,Home Decor,Smartphone,1,28398,28398,2023-01
550,2023-01-23 21:00:00,1069,East,Home Decor,Laptop,2,38251,76502,2023-01
551,2023-01-23 22:00:00,1319,North,Electronics,Fryer,1,38909,38909,2023-01
552,2023-01-23 23:00:00,1545,East,Electronics,Shoes,1,12181,12181,2023-01
553,2023-01-24 00:00:00,1250,South,Grocery,Lamp,2,31665,63330,2023-01
554,2023-01-24 01:00:00,1046,East,Fashion,Lamp,1,17002,17002,2023-01
555,2023-01-24 02:00:00,1359,North,Home Decor,Rice Bag,1,39222,39222,2023-01
556,2023-01-24 03:00:00,1372,South,Home Decor,Laptop,3,23808,71424,2023-01
557,2023-01-24 04:00:00,1058,West,Home Decor,Laptop,1,27405,27405,2023-01
558,2023-01-24 05:00:00,1361,East,Fashion,Shoes,3,31454,94362,2023-01
559,2023-01-24 06:00:00,1034,North,Fashion,Fryer,3,26266,78798,2023-01
560,2023-01-24 07:00:00,1503,North,Home Decor,Mixer,1,38802,38802,2023-01
561,2023-01-24 08:00:00,1194,South,Grocery,Rice Bag,3,4304,12912,2023-01
562,2023-01-24 09:00:00,1308,South,Grocery,Lamp,1,26548,26548,2023-01
563,2023-01-24 10:00:00,1544,North,Home Decor,Shoes,2,7645,15290,2023-01
564,2023-01-24 11:00:00,1392,North,Electronics,T-Shirt,1,37184,37184,2023-01
565,2023-01-24 12:00:00,1252,West,Fashion,Jeans,3,43662,130986,2023-01
566,2023-01-24 13:00:00,1142,South,Fashion,Smartphone,1,29091,29091,2023-01
567,2023-01-24 14:00:00,1128,North,Fashion,Laptop,3,3406,10218,2023-01
568,2023-01-24 15:00:00,1388,East,Fashion,T-Shirt,3,27202,81606,2023-01
569,2023-01-24 16:00:00,1413,East,Electronics,Jeans,2,22968,45936,2023-01
570,2023-01-24 17:00:00,1579,East,Grocery,Shoes,3,30298,90894,2023-01
571,2023-01-24 18:00:00,1062,South,Grocery,Lamp,2,30082,60164,2023-01
572,2023-01-24 19:00:00,1097,North,Grocery,T-Shirt,2,41451,82902,2023-01
573,2023-01-24 20:00:00,1571,South,Home Decor,Mixer,1,12100,12100,2023-01
574,2023-01-24 21:00:00,1507,North,Grocery,Headphones,2,3995,7990,2023-01
575,2023-01-24 22:00:00,1186,East,Electronics,Jeans,3,11098,33294,2023-01
576,2023-01-24 23:00:00,1097,South,Home Decor,Headphones,1,1866,1866,2023-01
577,2023-01-25 00:00:00,1509,South,Fashion,Jeans,1,13167,13167,2023-01
578,2023-01-25 01:00:00,1340,East,Home Decor,Shoes,1,15900,15900,2023-01
579,2023-01-25 02:00:00,1277,North,Fashion,Jeans,1,9794,9794,2023-01
580,2023-01-25 03:00:00,1505,North,Electronics,Jeans,2,22029,44058,2023-01
581,2023-01-25 04:00:00,1041,North,Grocery,Fryer,1,1230,1230,2023-01
582,2023-01-25 05:00:00,1511,South,Home Decor,T-Shirt,3,41060,123180,2023-01
583,2023-01-25 06:00:00,1111,North,Grocery,Fryer,1,34096,34096,2023-01
584,2023-01-25 07:00:00,1435,West,Electronics,Fryer,2,13770,27540,2023-01
585,2023-01-25 08:00:00,1503,West,Grocery,Mixer,1,8881,8881,2023-01
586,2023-01-25 09:00:00,1133,North,Electronics,Fryer,2,29521,59042,2023-01
587,2023-01-25 10:00:00,1266,North,Grocery,Smartphone,1,16315,16315,2023-01
588,2023-01-25 11:00:00,1125,East,Electronics,T-Shirt,1,31219,31219,2023-01
589,2023-01-25 12:00:00,1385,West,Home Decor,Fryer,2,30099,60198,2023-01
590,2023-01-25 13:00:00,1219,North,Grocery,Shoes,1,14790,14790,2023-01
591,2023-01-25 14:00:00,1406,East,Home Decor,Headphones,1,37357,37357,2023-01
592,2023-01-25 15:00:00,1508,West,Home Decor,Jeans,1,43903,43903,2023-01
593,2023-01-25 16:00:00,1075,North,Home Decor,Jeans,2,36569,73138,2023-01
594,2023-01-25 17:00:00,1150,South,Electronics,Mixer,2,34339,68678,2023-01
595,2023-01-25 18:00:00,1247,South,Fashion,Rice Bag,1,35505,35505,2023-01
596,2023-01-25 19:00:00,1418,West,Fashion,Lamp,3,25362,76086,2023-01
597,2023-01-25 20:00:00,1167,North,Home Decor,Smartphone,1,25783,25783,2023-01
598,2023-01-25 21:00:00,1556,West,Grocery,Shoes,1,42203,42203,2023-01
599,2023-01-25 22:00:00,1104,South,Electronics,Jeans,2,44710,89420,2023-01
600,2023-01-25 23:00:00,1546,North,Fashion,Mixer,1,9547,9547,2023-01
601,2023-01-26 00:00:00,1096,West,Fashion,Lamp,2,17629,35258,2023-01
602,2023-01-26 01:00:00,1426,West,Home Decor,Fryer,1,8190,8190,2023-01
603,2023-01-26 02:00:00,1200,North,Home Decor,Laptop,1,8306,8306,2023-01
604,2023-01-26 03:00:00,1070,South,Home Decor,Shoes,2,22588,45176,2023-01
605,2023-01-26 04:00:00,1024,South,Grocery,Shoes,1,23498,23498,2023-01
606,2023-01-26 05:00:00,1107,West,Home Decor,Lamp,3,7787,23361,2023-01
607,2023-01-26 06:00:00,1040,West,Fashion,Jeans,1,13229,13229,2023-01
608,2023-01-26 07:00:00,1032,South,Fashion,Fryer,3,976,2928,2023-01
609,2023-01-26 08:00:00,1294,East,Grocery,Headphones,1,27579,27579,2023-01
610,2023-01-26 09:00:00,1039,South,Grocery,Rice Bag,2,30011,60022,2023-01
611,2023-01-26 10:00:00,1185,South,Grocery,Rice Bag,2,32760,65520,2023-01
612,2023-01-26 11:00:00,1421,West,Electronics,Lamp,1,42276,42276,2023-01
613,2023-01-26 12:00:00,1579,South,Grocery,Fryer,1,2751,2751,2023-01
